Date,week_day,hour,state,road_id,km,city,cause_of_accident,type_of_accident,victims_condition,weather_timestamp,road_direction,wheather_condition,road_type,road_delineation,people,deaths,slightly_injured,severely_injured,uninjured,ignored,total_injured,vehicles_involved,latitude,longitude,regional,police_station
08/26/2023,saturday,5:30:00 AM,RJ,116,"313,8",RESENDE,Rain,Side collision (same direction),With injured victims,Sunrise,Decreasing,Rainy,Multiple,Straight,3,0,1,0,1,1,1,2,-22.45999,-44.46237,SPRF-RJ,DEL07-RJ
08/26/2023,saturday,6:15:00 AM,PE,316,25,ARARIPINA,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Decreasing,Sunny,Simple,Straight,2,0,0,1,0,1,1,2,-7.595957,-40.49329,SPRF-PE,DEL05-PE
08/25/2023,friday,6:09:00 PM,MG,381,526,BRUMADINHO,Electrical or mechanical flaws,Vehicle fire,Without victims,Night,Decreasing,Cloudy,Double,Not Reported,1,0,0,0,1,0,0,1,-20.1532,-44.32574,SPRF-MG,DEL04-MG
08/26/2023,saturday,2:00:00 AM,MA,226,"299,4",BARRA DO CORDA,Alcohol ingestion by the driver,Fall of vehicle occupant,With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,1,0,0,1,0,0,1,1,-5.497912,-45.24263,SPRF-MA,DEL03-MA
08/26/2023,saturday,7:18:00 AM,SP,381,61,MAIRIPORA,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Rainy,Double,Not Reported,3,0,1,0,2,0,1,1,-23.29012,-46.58007,SPRF-SP,DEL03-SP
08/26/2023,saturday,8:15:00 AM,PE,423,"90,5",GARANHUNS,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,8,0,7,0,1,0,7,3,-8.845669,-36.45961,SPRF-PE,DEL03-PE
08/26/2023,saturday,7:00:00 AM,AC,317,141,CAPIXABA,Excessive use of the car's tire,Fall of vehicle occupant,With injured victims,Sunrise,Increasing,Clear sky,Simple,Straight,2,0,2,0,0,0,2,1,-10.53366,-67.66757,SPRF-AC,N/A
08/26/2023,saturday,6:30:00 AM,RS,285,"123,2",VACARIA,Alcohol ingestion by the driver,Run-off-road,Without victims,Sunrise,Decreasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-28.49836,-50.95163,SPRF-RS,DEL05-RS
08-01-2023,tuesday,4:55:00 PM,MG,381,358,JOAO MONLEVADE,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,3,0,0,2,1,0,2,2,-19.85593,-43.21689,SPRF-MG,DEL03-MG
08/26/2023,saturday,8:30:00 AM,RS,470,"224,9",GARIBALDI,Stopping at a prohibited place,Rear-end collision,Without victims,Day,Increasing,Clear sky,Simple,Not Reported,2,0,0,0,2,0,0,2,-29.21352,-51.51781,SPRF-RS,DEL06-RS
08/26/2023,saturday,8:40:00 AM,PB,230,51,CRUZ DO ESPIRITO SANTO,Excessive use of the car's tire,Overturn,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,1,-7.1897,-35.0615,SPRF-PB,DEL01-PB
08/26/2023,saturday,9:22:00 AM,PE,232,"94,2",SAIRE,Driver's lack of reaction,Chain reaction crash (pile-up),Without victims,Day,Increasing,Sunny,Double,Straight,3,0,0,0,3,0,0,3,-8.224733,-35.69082,SPRF-PE,DEL02-PE
08/26/2023,saturday,8:20:00 AM,RN,405,3,MOSSORO,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,1,0,0,2,2,-5.193865,-37.38053,SPRF-RN,DEL04-RN
08/26/2023,saturday,8:30:00 AM,BA,101,505,ITABUNA,Acessing the road without seeing the presence of other vehicles,Side collision (same direction),With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,3,0,1,0,2,0,1,2,-14.80003,-39.29097,SPRF-BA,DEL05-BA
08/26/2023,saturday,8:30:00 AM,PR,369,"473,3",CORBELIA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Cloudy,Simple,Not Reported,2,0,1,0,1,0,1,2,-24.58783,-53.20114,SPRF-PR,DEL04-PR
08/26/2023,saturday,8:10:00 AM,RS,158,382,DILERMANDO DE AGUIAR,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,1,0,1,0,0,0,1,1,-29.89151,-54.28673,SPRF-RS,DEL09-RS
08/26/2023,saturday,9:11:00 AM,SC,101,"207,6",SAO JOSE,Lane change maneuver,Rear-end collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,2,-27.60001,-48.62855,SPRF-SC,DEL01-SC
08/26/2023,saturday,8:00:00 AM,MG,116,"686,7",MURIAE,Driver was sleeping,Run-off-road,With injured victims,Day,Decreasing,Cloudy,Simple,Straight,1,0,1,0,0,0,1,1,-20.98984,-42.35916,SPRF-MG,DEL07-MG
08/26/2023,saturday,6:40:00 AM,MS,158,265,TRES LAGOAS,Alcohol ingestion by the driver,Run-off-road,Without victims,Day,Increasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-20.74945,-51.71315,SPRF-MS,DEL07-MS
08/26/2023,saturday,8:40:00 AM,MG,116,"699,6",MURIAE,Disrespecting the intersection,Broadside collision,With injured victims,Day,Increasing,Cloudy,Simple,Straight,2,0,0,1,1,0,1,2,-21.0947,-42.3737,SPRF-MG,DEL07-MG
08/26/2023,saturday,9:15:00 AM,SC,101,"193,3",BIGUACU,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Day,Increasing,Sunny,Multiple,Straight,4,0,1,0,3,0,1,3,-27.48957,-48.65591,SPRF-SC,DEL01-SC
08/26/2023,saturday,8:50:00 AM,GO,40,"14,6",LUZIANIA,Lane change maneuver,Rear-end collision,With dead victims,Day,Decreasing,Clear sky,Double,Not Reported,4,1,2,1,0,0,3,2,-16.15875,-47.93314,SPRF-DF,DEL01-DF
08/26/2023,saturday,8:30:00 AM,SP,381,75,SAO PAULO,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Decreasing,Drizzle,Multiple,Not Reported,25,0,0,0,25,0,0,1,-23.3766,-46.5641,SPRF-SP,DEL03-SP
08/26/2023,saturday,7:30:00 AM,PE,101,"70,2",RECIFE,Alcohol ingestion by the driver,Overturn,With injured victims,Day,Decreasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-8.071818,-34.94251,SPRF-PE,DEL01-PE
08/26/2023,saturday,9:30:00 AM,RN,101,"94,5",NATAL,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Double,Not Reported,3,0,1,0,2,0,1,2,-5.840768,-35.21036,SPRF-RN,DEL01-RN
08/26/2023,saturday,9:47:00 AM,ES,262,1,VITORIA,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Decreasing,Clear sky,Double,Bridge,2,0,1,0,1,0,1,2,-20.32955,-40.35493,SPRF-ES,DEL01-ES
08/23/2023,wednesday,4:15:00 PM,RS,NA,NA,CAXIAS DO SUL,Abrupt use of the car's brake,Rear-end collision,Without victims,Day,Not informed,Cloudy,Double,Straight,2,0,0,0,2,0,0,1,-29.20698,-51.28387,SPRF-RS,DEL05-RS
08/26/2023,saturday,10:45:00 AM,RS,116,"38,5",VACARIA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,2,0,1,0,1,0,1,2,-28.50548,-50.92516,SPRF-RS,DEL05-RS
08/26/2023,saturday,12:17:00 PM,MG,381,"454,9",BELO HORIZONTE,driving on the breakdown lane,Broadside collision,With injured victims,Day,Decreasing,Cloudy,Simple,Straight,3,0,1,1,1,0,2,2,-19.85594,-43.89662,SPRF-MG,DEL01-MG
08/26/2023,saturday,11:48:00 AM,SC,470,56,BLUMENAU,Prohibited conversion,Broadside collision,With injured victims,Day,Increasing,Sunny,Simple,Curve,3,0,2,0,1,0,2,2,-26.87674,-49.12774,SPRF-SC,DEL04-SC
08/26/2023,saturday,12:30:00 PM,MG,356,"264,5",MURIAE,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Decreasing,Cloudy,Simple,Straight,2,0,1,0,1,0,1,2,-21.12467,-42.37977,SPRF-MG,DEL07-MG
08/26/2023,saturday,12:45:00 PM,RJ,116,172,SAO JOAO DE MERITI,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Rainy,Double,Straight,1,0,1,0,0,0,1,1,-22.80188,-43.35044,SPRF-RJ,DEL01-RJ
07/16/2023,sunday,10:30:00 PM,RO,364,233,CACOAL,Driver was in the opposite direction,Head-on collision,With injured victims,Night,Decreasing,Clear sky,Simple,Not Reported,2,0,0,2,0,0,2,2,-11.46105,-61.41546,SPRF-RO,DEL02-RO
08/26/2023,saturday,1:05:00 PM,CE,116,27,AQUIRAZ,Urban area without appropriate pedestrian walking,Pedestrian collision,With injured victims,Day,Decreasing,Clear sky,Double,Curve,2,0,0,1,1,0,1,1,-3.989921,-38.51601,SPRF-CE,DEL01-CE
08/26/2023,saturday,12:10:00 PM,BA,116,826,VITORIA DA CONQUISTA,Driver's lack of reaction,Fall of vehicle occupant,With injured victims,Day,Increasing,Sunny,Multiple,Straight,1,0,1,0,0,0,1,1,-14.88266,-40.85746,SPRF-BA,DEL08-BA
08/26/2023,saturday,1:26:00 PM,ES,101,"343,2",GUARAPARI,Incompatible velocity,Collision with object,With injured victims,Day,Decreasing,Rainy,Double,Curve,2,0,1,0,1,0,1,1,-20.66339,-40.593,SPRF-ES,DEL03-ES
08/26/2023,saturday,10:36:00 AM,RJ,116,246,PIRAI,Accumulation of water on the road,Collision with object,With injured victims,Day,Increasing,Rainy,Double,Not Reported,2,0,1,0,1,0,1,1,-22.61427,-43.9319,SPRF-RJ,DEL07-RJ
08/26/2023,saturday,8:00:00 AM,MG,267,193,BOM JARDIM DE MINAS,Driver's lack of reaction,Rollover,With injured victims,Day,Decreasing,Cloudy,Simple,Curve,2,0,2,0,0,0,2,1,-21.93573,-44.03726,SPRF-MG,DEL05-MG
08/26/2023,saturday,1:30:00 PM,SC,101,"219,9",PALHOCA,The driver passed the next car improperly,Head-on collision,With injured victims,Day,Increasing,Clear sky,Simple,Curve,3,0,1,0,2,0,1,2,-27.68392,-48.6671,SPRF-SC,DEL01-SC
08/26/2023,saturday,2:00:00 PM,SP,381,71,MAIRIPORA,Accumulation of water on the road,Collision with object,With injured victims,Day,Increasing,Drizzle,Multiple,Curve,3,0,2,0,1,0,2,1,-23.35048,-46.55267,SPRF-SP,DEL03-SP
08/26/2023,saturday,2:05:00 PM,SP,116,503,CAJATI,Lane change maneuver,Side collision (same direction),With injured victims,Day,Increasing,Cloudy,Simple,Straight,3,0,1,0,2,0,1,3,-24.77542,-48.20948,SPRF-SP,DEL05-SP
08/26/2023,saturday,12:30:00 PM,SC,470,"159,8",TROMBUDO CENTRAL,Driver's lack of reaction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,5,0,3,0,1,1,3,1,-27.28544,-49.80758,SPRF-SC,DEL04-SC
08/26/2023,saturday,1:00:00 PM,RJ,40,76,PETROPOLIS,Rain,Collision with object,With injured victims,Day,Increasing,Rainy,Simple,Not Reported,2,0,1,0,1,0,1,1,-22.47193,-43.23779,SPRF-RJ,DEL06-RJ
08/26/2023,saturday,8:45:00 AM,MG,365,"1,5",MONTES CLAROS,Electrical or mechanical flaws,Vehicle fire,With injured victims,Day,Increasing,Cloudy,Simple,Straight,2,0,1,0,1,0,1,1,-16.77776,-43.887,SPRF-MG,DEL12-MG
08/26/2023,saturday,1:40:00 PM,BA,242,782,BARREIRAS,Acessing the road without seeing the presence of other vehicles,Rear-end collision,Without victims,Day,Increasing,Clear sky,Simple,Straight,3,0,0,0,3,0,0,2,-12.1423,-44.7266,SPRF-BA,DEL10-BA
08/26/2023,saturday,2:40:00 PM,PR,116,51,CAMPINA GRANDE DO SUL,Driver was sleeping,Run-off-road,With injured victims,Day,Increasing,Cloudy,Double,Straight,2,0,1,0,1,0,1,1,-25.2425,-48.90292,SPRF-PR,DEL01-PR
08/26/2023,saturday,2:50:00 PM,GO,70,1,AGUAS LINDAS DE GOIAS,Abrupt use of the car's brake,Run-off-road,With injured victims,Day,Increasing,Rainy,Double,Not Reported,3,0,2,0,1,0,2,1,-15.77579,-48.23259,SPRF-DF,DEL01-DF
08/26/2023,saturday,2:40:00 PM,ES,101,"156,8",LINHARES,Electrical or mechanical flaws,Overturn,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,2,0,0,0,2,1,-19.44596,-40.09435,SPRF-ES,DEL04-ES
08/26/2023,saturday,2:45:00 PM,GO,50,"236,4",CATALAO,Driver's lack of reaction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Double,Not Reported,1,0,1,0,0,0,1,1,-17.85635,-47.77761,SPRF-GO,DEL06-GO
08/26/2023,saturday,2:45:00 PM,MG,381,"866,9",POUSO ALEGRE,Driver was sleeping,Run-off-road,With injured victims,Day,Increasing,Cloudy,Double,Straight,3,0,0,2,1,0,2,1,-22.37053,-45.9358,SPRF-MG,DEL16-MG
08/26/2023,saturday,3:00:00 PM,MG,365,"7,2",MONTES CLAROS,Rain,Head-on collision,With injured victims,Day,Increasing,Rainy,Simple,Curve,3,0,1,0,2,0,1,3,-16.81699,-43.91567,SPRF-MG,DEL12-MG
08/26/2023,saturday,1:30:00 PM,RJ,101,571,PARATY,Driver's lack of reaction,Overturn,With injured victims,Day,Decreasing,Rainy,Simple,Curve,1,0,1,0,0,0,1,1,-23.1858,-44.72424,SPRF-RJ,DEL03-RJ
08/26/2023,saturday,1:53:00 PM,SC,282,"400,6",JOACABA,Driver's lack of reaction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Simple,Curve,1,0,0,1,0,0,1,1,-27.13222,-51.62756,SPRF-SC,DEL07-SC
08/26/2023,saturday,2:55:00 PM,SC,101,"387,3",ICARA,Excessive use of the car's tire,Overturn,With injured victims,Day,Increasing,Sunny,Double,Straight,2,0,2,0,0,0,2,1,-28.78085,-49.32874,SPRF-SC,DEL02-SC
08/26/2023,saturday,3:40:00 PM,RS,116,"153,8",CAXIAS DO SUL,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Increasing,Sunny,Simple,Roundabout,2,0,0,1,1,0,1,2,-29.19075,-51.18074,SPRF-RS,DEL05-RS
08/26/2023,saturday,3:30:00 PM,ES,101,"268,8",SERRA,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Day,Decreasing,Cloudy,Multiple,Straight,2,0,1,0,0,1,1,1,-20.2174,-40.26991,SPRF-ES,DEL02-ES
08/26/2023,saturday,7:20:00 AM,RO,429,168,SAO MIGUEL DO GUAPORE,Driver was in the opposite direction,Head-on collision,With dead victims,Day,Increasing,Clear sky,Simple,Curve,6,1,3,1,0,1,4,2,-11.72349,-62.77981,SPRF-RO,DEL02-RO
08/26/2023,saturday,3:50:00 PM,MG,50,166,UBERABA,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,3,0,1,0,2,0,1,2,-19.70178,-47.98628,SPRF-MG,DEL13-MG
08/26/2023,saturday,2:30:00 PM,RO,364,9,VILHENA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Intersection,2,0,1,0,0,1,1,2,-12.75881,-60.10017,SPRF-RO,DEL04-RO
08/26/2023,saturday,4:20:00 PM,PA,155,344,MARABA,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,1,0,1,0,0,0,1,1,-5.369574,-49.07797,SPRF-PA,DEL03-PA
08/26/2023,saturday,3:35:00 PM,CE,222,34,CAUCAIA,Electrical or mechanical flaws,Collision with object,With injured victims,Day,Increasing,Sunny,Double,Straight,1,0,1,0,0,0,1,1,-3.702964,-38.85573,SPRF-CE,DEL01-CE
08/26/2023,saturday,4:00:00 PM,PE,232,412,SERRA TALHADA,Lane change maneuver,Head-on collision,With dead victims,Day,Decreasing,Sunny,Simple,Curve,2,1,0,0,1,0,0,2,-7.983779,-38.32088,SPRF-PE,DEL04-PE
08/26/2023,saturday,3:40:00 PM,RJ,393,176,TRES RIOS,Incompatible velocity,Collision with object,Without victims,Day,Increasing,Cloudy,Simple,Curve,1,0,0,0,1,0,0,1,-22.12505,-43.23207,SPRF-RJ,DEL05-RJ
08/26/2023,saturday,1:35:00 PM,MG,381,"876,8",ESTIVA,Incompatible velocity,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Curve,8,0,5,0,0,3,5,1,-22.47281,-46.01073,SPRF-MG,DEL16-MG
08/26/2023,saturday,4:00:00 PM,PE,101,48,IGARASSU,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Double,Not Reported,2,0,1,0,1,0,1,2,-7.891747,-34.90335,SPRF-PE,DEL01-PE
08/26/2023,saturday,4:02:00 PM,PE,408,"90,9",SAO LOURENCO DA MATA,Unexpected pedestrian entry,Pedestrian collision,With dead victims,Day,Decreasing,Sunny,Double,Straight,2,1,1,0,0,0,1,1,-7.994328,-35.07048,SPRF-PE,DEL01-PE
08/26/2023,saturday,11:45:00 AM,MG,381,924,CAMANDUCAIA,Incompatible velocity,Collision with object,With injured victims,Day,Decreasing,Rainy,Double,Curve,4,0,1,0,3,0,1,1,-22.77221,-46.19188,SPRF-MG,DEL16-MG
08/26/2023,saturday,4:40:00 PM,MG,40,"633,2",CONSELHEIRO LAFAIETE,Rain,Side collision (same direction),With injured victims,Day,Decreasing,Rainy,Simple,Straight,2,0,1,0,1,0,1,2,-20.68168,-43.7942,SPRF-MG,DEL05-MG
08/26/2023,saturday,5:00:00 PM,RJ,116,78,TERESOPOLIS,Slippery track,Head-on collision,With injured victims,Day,Increasing,Rainy,Simple,Curve,2,0,2,0,0,0,2,2,-22.37409,-42.9526,SPRF-RJ,DEL04-RJ
08/26/2023,saturday,4:00:00 PM,MG,40,735,SANTOS DUMONT,Driver's lack of reaction,Rollover,With injured victims,Day,Increasing,Rainy,Simple,Curve,2,0,1,0,1,0,1,1,-21.37013,-43.57559,SPRF-MG,DEL05-MG
08/26/2023,saturday,5:00:00 PM,SC,282,45,AGUAS MORNAS,Excessive use of the car's tire,Overturn,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,2,0,0,2,0,0,2,1,-27.71985,-48.91613,SPRF-SC,DEL01-SC
08/26/2023,saturday,4:00:00 PM,MT,163,645,NOVA MUTUM,Electrical or mechanical flaws,Rollover,With injured victims,Day,Increasing,Clear sky,Simple,Curve,1,0,1,0,0,0,1,1,-13.51598,-56.03599,SPRF-MT,DEL06-MT
08/26/2023,saturday,4:00:00 PM,MT,364,389,SANTO ANTONIO DO LEVERGER,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,1,-15.70161,-55.84561,SPRF-MT,DEL01-MT
08/26/2023,saturday,4:30:00 PM,RJ,101,314,SAO GONCALO,Lane change maneuver,Side collision (same direction),With injured victims,Day,Decreasing,Rainy,Double,Straight,3,0,1,0,2,0,1,2,-22.81649,-43.07728,SPRF-RJ,DEL02-RJ
08/26/2023,saturday,3:45:00 PM,PE,316,265,BELEM DE SAO FRANCISCO,Driver's lack of reaction,Collision with object,Without victims,Day,Decreasing,Clear sky,Simple,Not Reported,2,0,0,0,1,1,0,1,-8.720462,-38.90228,SPRF-PE,DEL05-PE
08/26/2023,saturday,4:40:00 PM,GO,452,189,ITUMBIARA,Electrical or mechanical flaws,Run-off-road,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,2,0,0,0,2,1,-18.38868,-49.28568,SPRF-GO,DEL03-GO
08/26/2023,saturday,5:30:00 PM,RN,406,170,SAO GONCALO DO AMARANTE,Driver's lack of reaction,Broadside collision,With injured victims,Day,Increasing,Clear sky,Double,Straight,3,0,2,0,1,0,2,2,-5.758721,-35.29922,SPRF-RN,DEL02-RN
08/26/2023,saturday,4:20:00 PM,ES,262,"141,9",MUNIZ FREIRE,Prohibited conversion,Side collision (same direction),With injured victims,Day,Increasing,Cloudy,Simple,Straight,3,0,2,0,1,0,2,2,-20.22929,-41.37705,SPRF-ES,DEL01-ES
08/26/2023,saturday,5:20:00 PM,AP,210,5,MACAPA,Incompatible velocity,Collision with object,Without victims,Day,Increasing,Clear sky,Double,Straight,1,0,0,0,0,1,0,1,0.09166714,-51.106,SPRF-AP,N/A
08/26/2023,saturday,4:45:00 PM,RS,116,"526,8",PELOTAS,Alcohol ingestion by the driver,Collision with object,Without victims,Day,Decreasing,Clear sky,Simple,Curve,1,0,0,0,1,0,0,1,-31.74308,-52.39967,SPRF-RS,DEL07-RS
08/26/2023,saturday,5:10:00 PM,PB,230,"72,8",SOBRADO,Excessive use of the car's tire,Overturn,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,1,1,0,0,2,1,-7.1907,-35.2418,SPRF-PB,DEL01-PB
08/26/2023,saturday,4:30:00 PM,RJ,116,"126,2",MAGE,Accumulation of water on the road,Run-off-road,Without victims,Day,Increasing,Rainy,Double,Straight,3,0,0,0,2,1,0,1,-22.65489,-43.08637,SPRF-RJ,DEL02-RJ
08/26/2023,saturday,5:00:00 PM,MG,40,531,BELO HORIZONTE,Driver's lack of reaction,Rear-end collision,With injured victims,Sunset,Increasing,Cloudy,Double,Straight,3,0,1,0,2,0,1,2,-19.91962,-44.02523,SPRF-MG,DEL01-MG
08/26/2023,saturday,3:10:00 PM,GO,60,"36,3",ALEXANIA,Accumulation of water on the road,Run-off-road,With injured victims,Day,Increasing,Ignored,Double,Not Reported,1,0,1,0,0,0,1,1,-16.11118,-48.527,SPRF-DF,DEL01-DF
08/26/2023,saturday,4:45:00 PM,PR,376,"155,4",MANDAGUACU,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Increasing,Cloudy,Double,Intersection,4,0,0,1,0,3,1,2,-23.33852,-52.09846,SPRF-PR,DEL09-PR
08/26/2023,saturday,6:10:00 PM,MG,40,494,ESMERALDAS,Slippery track,Broadside collision,With injured victims,Night,Decreasing,Rainy,Double,Not Reported,2,0,0,1,1,0,1,2,-19.64801,-44.20221,SPRF-MG,DEL02-MG
08/26/2023,saturday,2:25:00 PM,RS,470,273,MONTENEGRO,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Simple,Curve,1,0,0,1,0,0,1,1,-29.53825,-51.48858,SPRF-RS,DEL06-RS
08/26/2023,saturday,6:40:00 PM,BA,101,"35,4",ESPLANADA,Deficiency of vehicle's sinalization/ilumination system,Broadside collision,With dead victims,Night,Increasing,Clear sky,Simple,Straight,2,1,0,0,1,0,0,2,-11.81933,-37.97719,SPRF-SE,DEL02-SE
08/26/2023,saturday,4:30:00 PM,MG,381,637,SANTO ANTONIO DO AMPARO,Rain,Rollover,With injured victims,Day,Decreasing,Drizzle,Double,Curve,2,0,1,0,1,0,1,1,-20.89963,-44.85538,SPRF-MG,DEL04-MG
08/26/2023,saturday,4:00:00 PM,RJ,101,529,ANGRA DOS REIS,Slippery track,Collision with object,With injured victims,Day,Decreasing,Rainy,Simple,Not Reported,3,0,2,0,1,0,2,1,-23.02484,-44.50877,SPRF-RJ,DEL03-RJ
08/26/2023,saturday,6:30:00 PM,RO,364,713,PORTO VELHO,Driver's lack of reaction,Rear-end collision,With injured victims,Sunset,Decreasing,Clear sky,Double,Not Reported,2,0,1,0,1,0,1,2,-8.773206,-63.88488,SPRF-RO,DEL01-RO
08/26/2023,saturday,7:00:00 PM,PR,376,"106,1",PARANAVAI,driving on the breakdown lane,Head-on collision,With injured victims,Night,Increasing,Cloudy,Double,Straight,2,0,0,2,0,0,2,2,-23.06316,-52.43185,SPRF-PR,DEL09-PR
08/26/2023,saturday,7:00:00 PM,SC,101,"199,8",SAO JOSE,Alcohol ingestion by the driver,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Not Reported,2,0,1,1,0,0,2,2,-27.53414,-48.63003,SPRF-SC,DEL01-SC
08/26/2023,saturday,7:45:00 PM,MG,40,449,CAETANOPOLIS,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Night,Increasing,Cloudy,Double,Straight,2,0,0,1,1,0,1,1,-19.30932,-44.37279,SPRF-MG,DEL02-MG
08/26/2023,saturday,7:40:00 PM,MG,40,530,CONTAGEM,Rain,Overturn,With injured victims,Night,Decreasing,Rainy,Double,Not Reported,2,0,1,1,0,0,2,1,-19.92065,-44.03357,SPRF-MG,DEL01-MG
08/26/2023,saturday,8:04:00 PM,MG,365,605,UBERLANDIA,Lane change maneuver,Side collision (same direction),With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,2,0,0,1,1,0,1,2,-18.91046,-48.17036,SPRF-MG,DEL15-MG
08/26/2023,saturday,5:10:00 PM,PB,230,14,CABEDELO,mental disorder (except suicide),Fall of vehicle occupant,With injured victims,Sunset,Decreasing,Clear sky,Multiple,Straight,3,0,1,0,2,0,1,1,-7.0844,-34.8488,SPRF-PB,DEL01-PB
08/26/2023,saturday,6:00:00 PM,BA,407,4,JUAZEIRO,Driver was in the opposite direction,Head-on collision,Without victims,Sunset,Decreasing,Clear sky,Simple,Straight,2,0,0,0,2,0,0,2,-9.439575,-40.49433,SPRF-PE,DEL06-PE
08/26/2023,saturday,6:20:00 PM,MT,70,514,VARZEA GRANDE,Irregular access,Broadside collision,With injured victims,Night,Increasing,Clear sky,Simple,Straight,3,0,1,0,2,0,1,2,-15.67659,-56.17584,SPRF-MT,DEL01-MT
08/26/2023,saturday,7:50:00 PM,SC,101,379,ICARA,Driver's lack of reaction,Collision with object,With injured victims,Night,Decreasing,Cloudy,Multiple,Not Reported,1,0,1,0,0,0,1,1,-28.75742,-49.28071,SPRF-SC,DEL02-SC
08/26/2023,saturday,6:49:00 PM,TO,153,"243,9",COLINAS DO TOCANTINS,Alcohol ingestion by the driver,Rear-end collision,With dead victims,Night,Decreasing,Clear sky,Simple,Straight,3,1,0,1,1,0,1,2,-8.020927,-48.46548,SPRF-TO,DEL02-TO
